27, 125, pa2-debug-f-output1.txt
191.07, 195.84, 197.62
396.87, 404.76, 202.51
99.34, 100.17, 101.47
96.32, 101.1, 226.43
93.3, 102.03, 351.39
101.14, 225.15, 100.58
98.13, 226.08, 225.54
95.11, 227.02, 350.5
102.95, 350.14, 99.69
99.93, 351.07, 224.65
96.91, 352.0, 349.61
224.29, 98.38, 104.5
221.27, 99.31, 229.46
218.25, 100.25, 354.42
226.09, 223.37, 103.61
223.08, 224.3, 228.57
220.06, 225.23, 353.53
227.9, 348.35, 102.72
224.88, 349.28, 227.68
221.86, 350.21, 352.64
349.24, 96.6, 107.53
346.22, 97.53, 232.49
343.2, 98.46, 357.45
351.05, 221.58, 106.64
348.03, 222.51, 231.6
345.01, 223.44, 356.56
352.85, 346.56, 105.76
349.83, 347.5, 230.72
346.82, 348.43, 355.68
98.62, 98.89, 223.17
101.63, 101.32, 348.11
104.64, 103.74, 473.05
100.63, 223.85, 220.7
103.64, 226.28, 345.64
106.65, 228.7, 470.58
102.64, 348.81, 218.22
105.65, 351.24, 343.16
108.66, 353.66, 468.1
223.56, 96.82, 220.2
226.57, 99.25, 345.14
229.59, 101.67, 470.08
225.57, 221.78, 217.73
228.58, 224.21, 342.67
231.6, 226.63, 467.61
227.58, 346.74, 215.25
230.59, 349.17, 340.19
233.61, 351.59, 465.13
348.51, 94.76, 217.23
351.52, 97.18, 342.17
354.53, 99.61, 467.11
350.52, 219.71, 214.76
353.53, 222.14, 339.7
356.54, 224.56, 464.64
352.53, 344.67, 212.28
355.54, 347.1, 337.22
358.55, 349.52, 462.16
101.47, 98.34, 349.36
103.97, 99.03, 474.34
106.48, 99.71, 599.31
98.94, 223.31, 348.73
101.44, 224.0, 473.7
103.95, 224.69, 598.67
96.41, 348.29, 348.09
98.91, 348.97, 473.06
101.42, 349.66, 598.03
226.42, 100.86, 346.84
228.92, 101.54, 471.82
231.43, 102.23, 596.79
223.89, 225.83, 346.21
226.39, 226.52, 471.18
228.9, 227.2, 596.15
221.36, 350.8, 345.57
223.86, 351.49, 470.54
226.37, 352.18, 595.52
351.37, 103.37, 344.33
353.87, 104.06, 469.3
356.37, 104.75, 594.27
348.84, 228.35, 343.69
351.34, 229.03, 468.66
353.85, 229.72, 593.64
346.31, 353.32, 343.05
348.81, 354.01, 468.03
351.32, 354.69, 593.0
101.38, 100.44, 474.85
98.48, 100.6, 599.82
95.58, 100.76, 724.78
103.68, 225.42, 474.75
100.78, 225.58, 599.72
97.89, 225.74, 724.68
105.98, 350.4, 474.65
103.09, 350.56, 599.61
100.19, 350.71, 724.58
226.32, 98.14, 477.75
223.43, 98.3, 602.72
220.53, 98.46, 727.68
228.62, 223.12, 477.65
225.73, 223.28, 602.61
222.83, 223.44, 727.58
230.93, 348.1, 477.54
228.03, 348.26, 602.51
225.14, 348.41, 727.48
351.27, 95.84, 480.65
348.37, 96.0, 605.61
